,BTC,DOGE,FTC,IXC,LTC,MEC,NMC,NVC,NXT,OMNI,PPC,XPM,XRP
2014-07-05,631.46,0.000223,0.044077,0.042538,7.28,0.051015,1.79,1.5,0.053229,18.58,1.53,0.409851,0.0031320000000000002
2014-07-06,635.81,0.000226,0.050776999999999996,0.042976,7.11,0.051923000000000004,1.8,1.48,0.053394000000000004,18.96,1.54,0.41563500000000003,0.00281
2014-07-07,624.09,0.000223,0.037511,0.042863,7.56,0.050814,1.74,1.43,0.049936,17.19,1.45,0.385982,0.003082
2014-07-08,624.82,0.000262,0.041019,0.04274,7.73,0.060565999999999995,1.73,1.43,0.0517,19.78,1.39,0.385279,0.0033
2014-07-09,624.51,0.000275,0.037304000000000004,0.044596,7.79,0.066009,1.85,1.42,0.048842,14.75,1.42,0.38979,0.003879
2014-07-10,616.76,0.000263,0.042385,0.041349000000000004,7.79,0.064402,1.81,1.38,0.046931,14.39,1.36,0.368438,0.004074
2014-07-11,632.0,0.000273,0.038062,0.041974000000000004,7.85,0.066606,1.82,1.4,0.048723,15.63,1.41,0.359091,0.004298
2014-07-12,633.71,0.000273,0.041139999999999996,0.044636,8.62,0.070783,1.9,1.43,0.046745999999999996,14.33,1.44,0.37669,0.0043170000000000005
2014-07-13,626.5,0.00027,0.04193,0.041227,8.9,0.08536,1.88,1.44,0.043749,14.48,1.44,0.37537800000000004,0.004306
2014-07-14,619.32,0.000258,0.037527,0.039761000000000005,8.62,0.085094,1.84,1.42,0.044101,14.47,1.43,0.35985500000000004,0.004367
2014-07-15,621.59,0.000254,0.037419,0.039485,8.56,0.071242,1.78,1.38,0.043974,15.1,1.4,0.35523899999999997,0.004514
2014-07-16,616.8,0.000234,0.036864999999999995,0.043046,8.32,0.067135,1.76,1.35,0.042982,14.03,1.39,0.347995,0.004898
2014-07-17,623.09,0.000261,0.037235000000000004,0.048636,8.66,0.069713,1.79,1.36,0.043074,12.6,1.41,0.35136799999999996,0.006162
2014-07-18,628.78,0.00024700000000000004,0.037787,0.047925999999999996,8.72,0.06667200000000001,1.79,1.36,0.047614,12.15,1.43,0.343914,0.006364
2014-07-19,628.52,0.000245,0.041801,0.043667000000000004,8.61,0.069051,1.8,1.35,0.048958999999999996,12.17,1.42,0.34375500000000003,0.005298
2014-07-20,623.9,0.00023999999999999998,0.032171,0.048899,8.46,0.068718,1.76,1.31,0.052394,12.33,1.4,0.338506,0.005383
2014-07-21,622.21,0.00023700000000000001,0.037217,0.044655,8.59,0.068017,1.76,1.29,0.05159299999999999,12.01,1.37,0.333258,0.005362
2014-07-22,621.55,0.00022,0.037419,0.043227999999999996,8.57,0.061242,1.76,1.19,0.052941999999999996,12.41,1.36,0.322928,0.005643
2014-07-23,619.41,0.000225,0.033101,0.04283,8.46,0.05719400000000001,1.72,1.19,0.04738,13.08,1.27,0.317159,0.006144
2014-07-24,601.73,0.000217,0.032787000000000004,0.042450999999999996,7.79,0.054404999999999995,1.62,1.13,0.046142,12.6,1.17,0.306053,0.005929
2014-07-25,601.09,0.000213,0.035373,0.042842,7.55,0.054472,1.63,1.12,0.046708,11.09,1.17,0.306748,0.006043
2014-07-26,595.81,0.00020800000000000001,0.029848000000000003,0.041309,7.6,0.052677,1.6,1.1,0.045527,8.77,1.16,0.318212,0.0060409999999999995
2014-07-27,593.85,0.000217,0.030041,0.038489999999999996,7.75,0.055282000000000005,1.58,1.1,0.044920999999999996,7.0,1.16,0.31149699999999997,0.006021
2014-07-28,585.69,0.00020299999999999997,0.035081,0.037079,7.59,0.051948,1.6,1.05,0.043498,6.78,1.18,0.301664,0.006157
2014-07-29,584.72,0.00020899999999999998,0.03495,0.039763,7.65,0.051204,1.58,1.17,0.042364,9.07,1.18,0.299006,0.006065999999999999
2014-07-30,567.29,0.00020299999999999997,0.02957,0.037647,7.26,0.051157,1.53,1.13,0.041026,8.48,1.11,0.27624299999999996,0.005097
2014-07-31,586.23,0.00020899999999999998,0.035108999999999994,0.036400999999999996,7.54,0.05416699999999999,1.56,1.16,0.045126,5.93,1.16,0.27513699999999996,0.005189
2014-08-01,594.92,0.00021099999999999998,0.035455,0.034985,7.7,0.05225,1.59,1.32,0.044584,5.34,1.19,0.27315900000000004,0.005369
2014-08-02,589.33,0.000207,0.034973000000000004,0.034893,7.63,0.051615,1.56,1.35,0.045952999999999994,4.79,1.15,0.274629,0.005294
2014-08-03,586.67,0.00020299999999999997,0.034970999999999995,0.037333,7.54,0.051423,1.52,1.37,0.047615,4.45,1.12,0.27672199999999997,0.005215
2014-08-04,588.78,0.00020099999999999998,0.035212,0.036910000000000005,7.41,0.049989,1.61,1.33,0.045547000000000004,4.71,1.15,0.274789,0.004947999999999999
2014-08-05,585.44,0.00018899999999999999,0.035038,0.039362,7.27,0.049815,1.56,1.23,0.042411000000000004,6.36,1.13,0.29244899999999996,0.005104
2014-08-06,584.65,0.000178,0.035011,0.036571,7.18,0.048647,1.54,1.17,0.041417,7.86,1.13,0.28727199999999997,0.005256
2014-08-07,588.87,0.000176,0.034171,0.036645,7.18,0.046597,1.52,1.18,0.040357,7.99,1.08,0.269311,0.005343
2014-08-08,592.58,0.00016999999999999999,0.030364,0.036435,7.06,0.046887,1.51,1.17,0.039032,6.85,1.06,0.288296,0.005462
2014-08-09,589.37,0.000167,0.030869999999999998,0.036887,6.94,0.046215,1.47,1.15,0.036982,6.24,0.992959,0.262183,0.005242
2014-08-10,591.06,0.00016,0.030757,0.036793,6.95,0.0466,1.43,1.09,0.035425,6.79,0.971826,0.26164899999999996,0.004975
2014-08-11,576.37,0.000144,0.033122000000000006,0.035066,6.06,0.045347000000000005,1.36,1.07,0.033537,6.54,0.873653,0.222583,0.005214
2014-08-12,569.64,0.000149,0.032869,0.034316,5.65,0.042737,1.21,1.04,0.033287,5.94,0.830751,0.22086599999999998,0.005044
2014-08-13,546.66,0.00014199999999999998,0.027576,0.033032,5.04,0.039037,1.09,0.9865790000000001,0.036906,4.57,0.720038,0.201927,0.0049700000000000005
2014-08-14,505.97,0.000146,0.025371,0.030602999999999998,5.04,0.039641,1.09,0.9692440000000001,0.034697000000000006,4.06,0.736661,0.200141,0.005227000000000001
2014-08-15,497.01,0.00011999999999999999,0.024641,0.029766,5.05,0.038244,1.05,0.93071,0.032155,3.8,0.7731060000000001,0.19867100000000001,0.00541
2014-08-16,519.71,0.000135,0.026307,0.032494,4.98,0.037429000000000004,1.08,0.9489559999999999,0.028089,3.67,0.8414739999999999,0.196042,0.005418
2014-08-17,491.8,0.000126,0.024635,0.030483999999999997,4.33,0.035156,0.985671,0.855713,0.032687,3.4,0.736664,0.18537599999999999,0.005177
2014-08-18,461.46,0.00010700000000000001,0.022625,0.026123,3.71,0.030576999999999997,0.864617,0.770995,0.029715,3.99,0.617572,0.1617,0.004979
2014-08-19,485.24,0.00011399999999999999,0.024203,0.029429000000000004,4.67,0.029756,1.09,0.910373,0.035311,4.27,0.771289,0.208382,0.005051
2014-08-20,511.98,0.00013000000000000002,0.029164999999999996,0.031177999999999997,5.45,0.032244999999999996,1.22,0.998444,0.033267000000000005,4.36,0.848475,0.21989099999999998,0.005265
2014-08-21,517.24,0.000132,0.030492000000000002,0.031268000000000004,5.8,0.032908,1.19,0.995685,0.030841000000000004,4.76,0.9058780000000001,0.201757,0.005117
2014-08-22,514.04,0.000125,0.029305,0.030871,5.25,0.032079,1.17,0.9581709999999999,0.030833999999999997,4.61,0.9059290000000001,0.190342,0.005095000000000001
2014-08-23,498.08,0.00011999999999999999,0.028513,0.029406,4.9,0.031657,1.09,0.9221159999999999,0.028769,4.12,0.849756,0.198931,0.005016
2014-08-24,508.29,0.000126,0.028739999999999998,0.030438,5.45,0.030198000000000003,1.13,0.9252549999999999,0.029476,4.4,0.897632,0.21014000000000002,0.005154
2014-08-25,502.5,0.000113,0.029549000000000002,0.030197,5.21,0.035033999999999996,1.14,0.9152290000000001,0.028002,4.62,0.912673,0.20702199999999998,0.004974
2014-08-26,511.57,0.000145,0.026414999999999998,0.030387,5.54,0.031011,1.2,0.922175,0.028515,4.77,0.916744,0.207693,0.004837
2014-08-27,511.15,0.000139,0.025426,0.029411,5.39,0.030877999999999996,1.21,0.9115719999999999,0.028377999999999997,4.67,0.8981030000000001,0.203683,0.0050149999999999995
2014-08-28,507.82,0.000131,0.021421,0.026292000000000003,5.28,0.030664,1.18,0.878581,0.026552,5.0,0.8521629999999999,0.18574000000000002,0.005062
2014-08-29,508.52,0.000129,0.022259,0.028185,5.36,0.029117,1.18,0.821168,0.028324000000000002,4.22,0.840872,0.186085,0.005017
2014-08-30,504.25,0.000135,0.025185,0.023139,5.23,0.029162,1.14,0.831369,0.030137,4.31,0.8413510000000001,0.186404,0.004961
2014-08-31,477.76,0.000131,0.023707,0.023999,4.86,0.028904000000000003,1.07,0.798488,0.026616,4.25,0.785379,0.1774,0.004887
2014-09-01,474.88,0.000131,0.020852000000000002,0.023604,4.71,0.027488,1.01,0.7952640000000001,0.027111,4.48,0.7786850000000001,0.173229,0.005025
2014-09-02,477.43,0.000132,0.022482,0.023745,4.82,0.024853,1.01,0.778859,0.028283,3.71,0.724066,0.166415,0.004640999999999999
2014-09-03,477.59,0.00014,0.020853,0.023285,4.87,0.025192,1.02,0.772526,0.028861,3.61,0.722479,0.169812,0.004776
2014-09-04,489.66,0.000157,0.021332,0.024380000000000002,5.18,0.026425999999999998,1.06,0.796637,0.029254000000000002,3.69,0.7673439999999999,0.179148,0.004804999999999999
2014-09-05,483.34,0.00016299999999999998,0.020385,0.023722999999999998,4.96,0.025738,1.05,0.76946,0.034626,3.78,0.715205,0.21607600000000002,0.004874
2014-09-06,484.83,0.00021099999999999998,0.022924,0.023927,4.98,0.025807999999999998,1.03,0.7586149999999999,0.036257,3.92,0.741124,0.22120599999999999,0.004795000000000001
2014-09-07,482.28,0.000188,0.022822,0.022625,5.16,0.026392000000000002,1.03,0.746084,0.037189,3.88,0.721973,0.22567600000000002,0.004704
2014-09-08,474.6,0.000175,0.019801,0.021848,5.1,0.025811,1.0,0.751039,0.036888,3.28,0.699713,0.193101,0.004711
2014-09-09,475.26,0.000195,0.019375999999999997,0.021327000000000002,5.07,0.026022000000000003,1.02,0.754632,0.036563,3.2,0.717387,0.182071,0.004719
2014-09-10,479.36,0.00018600000000000002,0.019791,0.021124,5.34,0.027317,1.04,0.753382,0.039557999999999996,3.29,0.73611,0.179706,0.00475
2014-09-11,479.75,0.000204,0.019563999999999998,0.020635,5.45,0.02756,1.04,0.7467159999999999,0.041038,3.62,0.729107,0.175723,0.004749000000000001
2014-09-12,477.75,0.000205,0.019381,0.019132,5.38,0.036867000000000004,1.02,0.762037,0.042218,3.6,0.743973,0.188857,0.004713
2014-09-13,479.0,0.000267,0.019116,0.020541999999999998,5.45,0.038543,1.04,0.7771819999999999,0.041259,5.42,0.782664,0.21341100000000002,0.004706
2014-09-14,477.89,0.00034500000000000004,0.019091,0.019537,5.4,0.033973,1.05,0.797144,0.037692,4.55,0.79827,0.24174600000000002,0.005136
2014-09-15,475.37,0.00032599999999999996,0.019233,0.019089,5.18,0.038407,1.02,0.77407,0.037264,4.43,0.806403,0.252135,0.00505
2014-09-16,466.06,0.000294,0.026813999999999998,0.019015,5.07,0.03474,1.12,0.90717,0.037837,4.3,1.08,0.273534,0.005124
2014-09-17,457.33,0.000268,0.031977,0.018203,5.06,0.032749,1.26,1.11,0.034975,3.93,1.54,0.287507,0.005399
2014-09-18,424.44,0.000298,0.038074000000000004,0.016984,4.69,0.037013,1.23,1.02,0.033117,3.4,1.69,0.358037,0.005135
2014-09-19,394.8,0.000277,0.027993999999999998,0.015715,4.33,0.032505,1.1,0.9697379999999999,0.029644,3.76,1.22,0.281931,0.004942
2014-09-20,408.9,0.000292,0.040424,0.016444,4.29,0.03299,1.19,1.02,0.029901999999999998,3.63,1.64,0.30706300000000003,0.004772
2014-09-21,398.82,0.000288,0.028919999999999998,0.017251,4.25,0.031731,1.11,1.11,0.029748,3.59,1.49,0.285087,0.00457
2014-09-22,402.15,0.000298,0.028222000000000004,0.017297,4.24,0.032385000000000004,1.09,1.05,0.03193,4.15,1.49,0.268753,0.004657
2014-09-23,435.79,0.00031299999999999996,0.030306,0.018137999999999998,4.75,0.034812,1.17,1.05,0.033011,4.58,1.17,0.236319,0.004613
2014-09-24,423.2,0.000348,0.025512,0.018537,4.67,0.033208,1.12,1.06,0.031989,4.47,1.2,0.352184,0.004668
2014-09-25,411.57,0.000375,0.024842,0.018229,4.51,0.032027999999999994,1.08,1.02,0.030945,4.5,1.15,0.229687,0.004722
2014-09-26,404.42,0.00045099999999999996,0.024281999999999998,0.017945,4.43,0.031415,1.18,1.05,0.031942,4.7,1.08,0.219365,0.0046159999999999994
2014-09-27,399.52,0.000375,0.024253,0.023337,4.42,0.031387,1.21,1.01,0.031014999999999997,3.69,1.07,0.23050700000000002,0.004705
2014-09-28,377.18,0.000392,0.024881,0.020947,4.23,0.028814,1.09,0.9621790000000001,0.028647000000000002,3.76,0.9654370000000001,0.200302,0.005282
2014-09-29,375.47,0.000396,0.024418000000000002,0.025783999999999998,4.25,0.028212,1.08,0.969872,0.027248,3.19,0.9663379999999999,0.191575,0.004705
2014-09-30,386.94,0.000399,0.023115,0.039325,4.47,0.029437,1.1,0.9816950000000001,0.028252,3.35,0.9983709999999999,0.201431,0.004644
2014-10-01,383.61,0.000371,0.023459,0.035032,4.43,0.028208999999999998,1.06,0.995275,0.028308,3.41,0.958097,0.194172,0.004752
2014-10-02,375.07,0.000334,0.02394,0.033123,4.32,0.028024,1.03,0.924898,0.027855,3.63,0.8869520000000001,0.18546700000000002,0.004874
2014-10-03,359.51,0.00032599999999999996,0.022494,0.033669,4.18,0.027604000000000004,0.9583010000000001,0.902214,0.026452999999999997,3.06,0.824693,0.17818699999999998,0.005023
2014-10-04,328.87,0.0003,0.022828,0.031529,3.94,0.026358999999999997,0.8763629999999999,0.8342510000000001,0.024241,3.29,0.804042,0.166677,0.004941
2014-10-05,320.51,0.000273,0.032053,0.030622000000000003,3.7,0.026049,0.87655,0.832256,0.023841,3.0,0.816533,0.162307,0.004789
2014-10-06,330.08,0.000298,0.029533999999999998,0.033661,3.82,0.0271,0.9727129999999999,0.908595,0.024711,3.07,1.08,0.18138800000000002,0.00473
2014-10-07,336.19,0.000297,0.030279,0.031932,3.86,0.027344,0.966888,0.917383,0.025305,3.02,1.06,0.183251,0.004765
2014-10-08,352.94,0.000294,0.031629000000000004,0.034207,3.91,0.027364999999999997,0.999656,0.958032,0.025647000000000003,3.43,1.05,0.225212,0.004787
2014-10-09,365.03,0.000293,0.029041,0.033503,3.9,0.029051,1.07,0.969408,0.025575,3.76,1.13,0.212389,0.004824
2014-10-10,361.56,0.000271,0.025345,0.031925999999999996,3.81,0.027449,1.04,0.9372860000000001,0.024738,3.46,1.04,0.193357,0.004871
2014-10-11,362.3,0.000278,0.027195,0.038919,3.77,0.027338,1.04,0.924007,0.023959,3.56,1.04,0.19123099999999998,0.004753
2014-10-12,378.55,0.00029,0.026983999999999998,0.03578,3.85,0.027264,1.08,0.965266,0.024853999999999998,3.0,1.07,0.19859300000000002,0.0048579999999999995
2014-10-13,390.41,0.000285,0.034983,0.040057999999999996,3.86,0.028266000000000003,1.07,0.9762270000000001,0.024196000000000002,3.85,1.08,0.222638,0.004784
2014-10-14,400.87,0.000285,0.036006,0.039875,4.08,0.026869,1.09,0.9657020000000001,0.025472,3.86,1.1,0.21908000000000002,0.004872
2014-10-15,394.77,0.000268,0.038447,0.037473,4.06,0.027732999999999997,1.05,0.9161370000000001,0.024029,3.9,1.06,0.20763800000000002,0.0048270000000000006
2014-10-16,382.56,0.000258,0.033335000000000004,0.042436,3.99,0.025977999999999998,1.02,0.9000360000000001,0.023297,3.73,1.03,0.19523900000000002,0.004855
2014-10-17,383.76,0.00025,0.034484,0.04241,3.99,0.02613,1.03,0.918991,0.022609,3.74,1.02,0.19222,0.0049039999999999995
2014-10-18,391.44,0.00025699999999999996,0.037029,0.052196000000000006,4.06,0.025744,1.05,0.892033,0.023087,3.71,1.02,0.195995,0.004965
2014-10-19,389.55,0.000244,0.035276999999999996,0.05359,3.99,0.024988,1.05,0.889186,0.023104,3.52,1.03,0.190575,0.004949
2014-10-20,382.85,0.00023199999999999997,0.045422000000000004,0.05937100000000001,3.91,0.024061000000000003,1.02,0.864453,0.022634,3.77,0.97219,0.186497,0.005072999999999999
2014-10-21,386.48,0.00022999999999999998,0.038376,0.054062,3.94,0.024303,1.02,0.8572040000000001,0.023538999999999997,3.29,0.993274,0.186093,0.005193
2014-10-22,383.16,0.000256,0.039018000000000004,0.060826,3.84,0.024235,0.961251,0.808528,0.024534,3.32,0.939908,0.18751800000000002,0.005187
2014-10-23,358.42,0.000245,0.037271,0.06207000000000001,3.74,0.02411,0.933416,0.771142,0.021485,3.3,0.8485459999999999,0.165959,0.005142
2014-10-24,358.35,0.000251,0.036644,0.05561,3.75,0.023877000000000002,0.9352870000000001,0.748891,0.022322,3.33,0.864344,0.168722,0.005082
2014-10-25,347.27,0.000246,0.038382,0.060289999999999996,3.67,0.023563,0.90322,0.759971,0.021496,3.39,0.858411,0.16501,0.004719
2014-10-26,354.7,0.00024900000000000004,0.036137999999999997,0.047994,3.73,0.023569,0.91569,0.78652,0.021747,3.44,0.869808,0.174152,0.004548
2014-10-27,352.99,0.000251,0.036722000000000005,0.046947,3.81,0.023819999999999997,0.930256,0.7643340000000001,0.021563,3.26,0.865142,0.170253,0.0048909999999999995
2014-10-28,357.62,0.000256,0.032566000000000005,0.043089999999999996,3.85,0.024214,0.932894,0.771915,0.021254,3.03,0.874957,0.164378,0.004845
2014-10-29,335.59,0.000242,0.030204,0.038175,3.73,0.022869999999999998,0.8842459999999999,0.718109,0.019978,2.9,0.8122060000000001,0.156166,0.004776
2014-10-30,345.3,0.00023799999999999998,0.028437999999999998,0.038807,3.79,0.0225,0.9046049999999999,0.738737,0.020227000000000002,2.81,0.834673,0.159186,0.00489
2014-10-31,338.32,0.000236,0.029381,0.033443,3.75,0.022459,0.896075,0.738288,0.019422,2.62,0.814681,0.153177,0.004867
2014-11-01,325.75,0.00022799999999999999,0.027020999999999996,0.033607,3.57,0.021501,0.8498879999999999,0.6787880000000001,0.017866999999999997,2.51,0.7594850000000001,0.140509,0.004671
2014-11-02,325.89,0.000221,0.026097000000000002,0.040412000000000003,3.59,0.020994,0.8646870000000001,0.694876,0.018890999999999998,2.49,0.7510899999999999,0.141699,0.004664
2014-11-03,327.55,0.00021600000000000002,0.026241000000000004,0.036835,3.58,0.021304,0.856193,0.672927,0.019511,2.47,0.74553,0.146341,0.00481
2014-11-04,330.49,0.00021099999999999998,0.026335,0.038527,3.59,0.021644999999999998,0.857666,0.6764640000000001,0.019280000000000002,2.57,0.760827,0.148098,0.004804999999999999
2014-11-05,339.49,0.000218,0.026306,0.038716,3.64,0.022262,0.880758,0.708234,0.020105,2.33,0.7838729999999999,0.149175,0.004861
2014-11-06,349.29,0.000226,0.024154,0.041768,3.65,0.022664,0.896733,0.711395,0.020352000000000002,2.47,0.807714,0.150666,0.004877
2014-11-07,342.42,0.00022,0.024034,0.037113,3.56,0.02164,0.8643139999999999,0.6870470000000001,0.019923,2.68,0.746216,0.14059000000000002,0.004877
2014-11-08,345.49,0.000218,0.024021,0.037787,3.56,0.020841,0.8723270000000001,0.6854819999999999,0.019806999999999998,2.07,0.751704,0.145369,0.004907
2014-11-09,363.26,0.00021899999999999998,0.025247,0.037542,3.63,0.022919,0.906243,0.703505,0.020523,2.59,0.802307,0.15043399999999998,0.004926
2014-11-10,366.92,0.00022,0.028193,0.035948,3.7,0.022061,0.9087700000000001,0.688751,0.020421,2.86,0.794963,0.144238,0.004901
2014-11-11,367.7,0.000223,0.02837,0.038026,3.68,0.021664,0.898299,0.6856270000000001,0.020462,2.89,0.797509,0.14428,0.004899000000000001
2014-11-12,423.56,0.00024300000000000002,0.0289,0.035072000000000006,4.07,0.023744,1.03,0.768787,0.022243000000000002,3.02,0.8595870000000001,0.160902,0.005097
2014-11-13,420.73,0.00025,0.029379000000000002,0.035391000000000006,4.1,0.023338,0.9803959999999999,0.757145,0.020975,3.38,0.846621,0.155345,0.005035
2014-11-14,397.82,0.000239,0.027663999999999998,0.030547,3.99,0.021928,0.9665799999999999,0.719797,0.019852,3.14,0.807501,0.146892,0.005197
2014-11-15,376.13,0.000225,0.026874000000000002,0.027311000000000002,3.85,0.020274,0.9292299999999999,0.679397,0.019326,2.64,0.775174,0.138548,0.005052
2014-11-16,387.88,0.000225,0.027292,0.026735000000000002,3.88,0.021081,0.959779,0.694804,0.019416,2.5,0.787637,0.14995999999999998,0.005181
2014-11-17,387.41,0.00022400000000000002,0.027452999999999998,0.027532,3.88,0.020848,0.9419870000000001,0.67871,0.019247999999999998,3.2,0.769915,0.146828,0.00534
2014-11-18,375.2,0.00021400000000000002,0.026435000000000004,0.025994999999999997,3.77,0.020615,0.9270799999999999,0.673493,0.018044,3.04,0.725691,0.141691,0.005432
2014-11-19,380.55,0.000217,0.026695,0.026253,3.81,0.02054,0.9306049999999999,0.6864600000000001,0.018063,3.1,0.795918,0.143804,0.005696
2014-11-20,357.84,0.00021,0.025072,0.025259,3.61,0.019932,0.8871680000000001,0.665144,0.017681,2.92,0.745265,0.135621,0.006058
2014-11-21,350.85,0.00020899999999999998,0.024751,0.024225,3.5,0.019069,0.864274,0.661092,0.018013,2.96,0.725605,0.12881099999999998,0.006589
2014-11-22,352.92,0.00021400000000000002,0.025956,0.023814,3.52,0.019319,0.8592139999999999,0.687181,0.017696,2.91,0.7047479999999999,0.131048,0.007663
2014-11-23,367.57,0.000251,0.0257,0.028426,3.59,0.020116,0.882711,0.707829,0.019063999999999998,2.87,0.730383,0.13736199999999998,0.008598999999999999
2014-11-24,376.9,0.000248,0.026338,0.035283999999999996,3.63,0.020552,0.924793,0.6975020000000001,0.019785,2.97,0.75361,0.144265,0.008562
2014-11-25,375.35,0.00024300000000000002,0.026169,0.035302,3.57,0.019572,0.911392,0.687289,0.019436000000000002,2.93,0.749448,0.141442,0.00974
2014-11-26,368.37,0.00023199999999999997,0.03147,0.037285000000000006,3.56,0.019735,0.875603,0.678405,0.018997999999999998,2.98,0.740654,0.139802,0.011004
2014-11-27,369.67,0.00024300000000000002,0.02586,0.033253,3.56,0.019724000000000002,0.889229,0.673886,0.018799,2.99,0.741949,0.137762,0.014205
2014-11-28,376.45,0.000245,0.026385000000000002,0.037278,3.6,0.019451,0.8893700000000001,0.6795180000000001,0.018991,2.82,0.745949,0.138477,0.015165000000000001
2014-11-29,375.49,0.00024300000000000002,0.026181,0.035069,3.59,0.019194,0.8902479999999999,0.638029,0.020046,3.0,0.734648,0.137914,0.013982
2014-11-30,378.05,0.000242,0.025643,0.036909,3.58,0.019540000000000002,0.9109430000000001,0.6414340000000001,0.019225,3.02,0.7420479999999999,0.1374,0.011211
2014-12-01,379.24,0.000242,0.023135,0.034682,3.58,0.019155000000000002,0.9086879999999999,0.633876,0.019761,2.99,0.734176,0.136722,0.012559
2014-12-02,381.32,0.00023999999999999998,0.022971000000000002,0.034569,3.63,0.019157,0.909327,0.625343,0.020041,4.23,0.733142,0.135232,0.013158000000000001
2014-12-03,375.01,0.00023700000000000001,0.022525999999999997,0.032851,3.61,0.018973,0.900626,0.618315,0.019806,3.35,0.713597,0.13183599999999998,0.013130000000000001
